DATAS= 0 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79281 || R2pers = 0.76403 || Elapsed time = 18.02
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79787 || R2pers = 0.76403 || Elapsed time = 212.47
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79730 || R2pers = 0.76403 || Elapsed time = 241.58
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79490 || R2pers = 0.76403 || Elapsed time = 270.54
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78903 || R2pers = 0.76403 || Elapsed time = 299.58
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78022 || R2pers = 0.76403 || Elapsed time = 331.10
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79372 || R2pers = 0.76403 || Elapsed time = 365.25
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79270 || R2pers = 0.76403 || Elapsed time = 399.91
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79531 || R2pers = 0.76403 || Elapsed time = 433.84
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79404 || R2pers = 0.76403 || Elapsed time = 467.46
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78631 || R2pers = 0.76403 || Elapsed time = 500.41
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79351 || R2pers = 0.76403 || Elapsed time = 535.51
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79569 || R2pers = 0.76403 || Elapsed time = 569.13
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79457 || R2pers = 0.76403 || Elapsed time = 601.92
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78921 || R2pers = 0.76403 || Elapsed time = 635.48
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79124 || R2pers = 0.76403 || Elapsed time = 703.69
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79419 || R2pers = 0.76403 || Elapsed time = 774.59
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79195 || R2pers = 0.76403 || Elapsed time = 846.55
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79140 || R2pers = 0.76403 || Elapsed time = 918.01
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79615 || R2pers = 0.76403 || Elapsed time = 992.19
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78491 || R2pers = 0.76403 || Elapsed time = 1062.89
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79197 || R2pers = 0.76403 || Elapsed time = 1136.54
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79720 || R2pers = 0.76403 || Elapsed time = 1210.22
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79781 || R2pers = 0.76403 || Elapsed time = 1283.54
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78890 || R2pers = 0.76403 || Elapsed time = 1357.92
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79377 || R2pers = 0.76403 || Elapsed time = 1552.03
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78129 || R2pers = 0.76403 || Elapsed time = 1750.76
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80178 || R2pers = 0.76403 || Elapsed time = 1950.96
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.80143 || R2pers = 0.76403 || Elapsed time = 2150.74
DATAS= 1 || LAG= 6 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79365 || R2pers = 0.76403 || Elapsed time = 2363.23
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79822 || R2pers = 0.76389 || Elapsed time = 13.09
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79869 || R2pers = 0.76389 || Elapsed time = 25.43
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79677 || R2pers = 0.76389 || Elapsed time = 37.96
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79674 || R2pers = 0.76389 || Elapsed time = 50.51
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79287 || R2pers = 0.76389 || Elapsed time = 63.22
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79509 || R2pers = 0.76389 || Elapsed time = 76.01
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79655 || R2pers = 0.76389 || Elapsed time = 89.37
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79660 || R2pers = 0.76389 || Elapsed time = 102.78
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79649 || R2pers = 0.76389 || Elapsed time = 116.75
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79640 || R2pers = 0.76389 || Elapsed time = 130.44
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79492 || R2pers = 0.76389 || Elapsed time = 151.73
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79533 || R2pers = 0.76389 || Elapsed time = 174.49
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79153 || R2pers = 0.76389 || Elapsed time = 197.83
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79583 || R2pers = 0.76389 || Elapsed time = 221.01
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79017 || R2pers = 0.76389 || Elapsed time = 245.71
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79362 || R2pers = 0.76389 || Elapsed time = 270.46
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79610 || R2pers = 0.76389 || Elapsed time = 296.27
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79696 || R2pers = 0.76389 || Elapsed time = 322.52
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78853 || R2pers = 0.76389 || Elapsed time = 350.38
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79434 || R2pers = 0.76389 || Elapsed time = 376.77
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79043 || R2pers = 0.76389 || Elapsed time = 402.97
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79595 || R2pers = 0.76389 || Elapsed time = 430.14
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78484 || R2pers = 0.76389 || Elapsed time = 456.95
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79505 || R2pers = 0.76389 || Elapsed time = 484.95
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79438 || R2pers = 0.76389 || Elapsed time = 512.74
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79421 || R2pers = 0.76389 || Elapsed time = 560.39
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79282 || R2pers = 0.76389 || Elapsed time = 610.75
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79626 || R2pers = 0.76389 || Elapsed time = 659.76
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79768 || R2pers = 0.76389 || Elapsed time = 708.74
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79684 || R2pers = 0.76389 || Elapsed time = 761.10
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79636 || R2pers = 0.76389 || Elapsed time = 812.48
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79575 || R2pers = 0.76389 || Elapsed time = 866.10
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79913 || R2pers = 0.76389 || Elapsed time = 921.11
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79370 || R2pers = 0.76389 || Elapsed time = 974.94
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79047 || R2pers = 0.76389 || Elapsed time = 1029.52
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79924 || R2pers = 0.76389 || Elapsed time = 1158.04
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79629 || R2pers = 0.76389 || Elapsed time = 1289.47
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.76149 || R2pers = 0.76389 || Elapsed time = 1421.09
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79814 || R2pers = 0.76389 || Elapsed time = 1551.06
DATAS= 1 || LAG= 3 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79772 || R2pers = 0.76389 || Elapsed time = 1683.36
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79812 || R2pers = 0.76403 || Elapsed time = 24.40
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79944 || R2pers = 0.76403 || Elapsed time = 49.09
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79895 || R2pers = 0.76403 || Elapsed time = 73.77
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79712 || R2pers = 0.76403 || Elapsed time = 98.39
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 32 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79367 || R2pers = 0.76403 || Elapsed time = 123.34
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79244 || R2pers = 0.76403 || Elapsed time = 148.85
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79749 || R2pers = 0.76403 || Elapsed time = 174.96
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79928 || R2pers = 0.76403 || Elapsed time = 201.48
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79639 || R2pers = 0.76403 || Elapsed time = 228.04
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 1 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79523 || R2pers = 0.76403 || Elapsed time = 252.03
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78924 || R2pers = 0.76403 || Elapsed time = 294.12
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79530 || R2pers = 0.76403 || Elapsed time = 337.47
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79760 || R2pers = 0.76403 || Elapsed time = 380.81
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79236 || R2pers = 0.76403 || Elapsed time = 427.01
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 64 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78660 || R2pers = 0.76403 || Elapsed time = 473.03
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78494 || R2pers = 0.76403 || Elapsed time = 521.18
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79105 || R2pers = 0.76403 || Elapsed time = 571.23
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79887 || R2pers = 0.76403 || Elapsed time = 621.42
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79841 || R2pers = 0.76403 || Elapsed time = 671.81
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79129 || R2pers = 0.76403 || Elapsed time = 722.16
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78461 || R2pers = 0.76403 || Elapsed time = 771.50
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79405 || R2pers = 0.76403 || Elapsed time = 822.45
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79733 || R2pers = 0.76403 || Elapsed time = 873.27
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79327 || R2pers = 0.76403 || Elapsed time = 924.28
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 2 || NNEUR= 128 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79261 || R2pers = 0.76403 || Elapsed time = 976.18
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78512 || R2pers = 0.76403 || Elapsed time = 1091.20
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79430 || R2pers = 0.76403 || Elapsed time = 1210.06
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79015 || R2pers = 0.76403 || Elapsed time = 1328.86
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79378 || R2pers = 0.76403 || Elapsed time = 1448.05
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78631 || R2pers = 0.76403 || Elapsed time = 1568.53
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78719 || R2pers = 0.76403 || Elapsed time = 1685.90
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79226 || R2pers = 0.76403 || Elapsed time = 1806.06
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79577 || R2pers = 0.76403 || Elapsed time = 1927.54
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.75 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78929 || R2pers = 0.76403 || Elapsed time = 2048.59
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 3 || NNEUR= 256 || DROP= 0.90 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.78558 || R2pers = 0.76403 || Elapsed time = 2170.11
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.00 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79319 || R2pers = 0.76403 || Elapsed time = 2522.27
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.25 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79670 || R2pers = 0.76403 || Elapsed time = 2880.08
DATAS= 1 || LAG= 12 || AHEAD= 1 || RNN= LSTM || NLAY= 4 || NNEUR= 512 || DROP= 0.50 || ACT= tanh || RACT= hard_sigmoid || OPT= adam || R2Test = 0.79765 || R2pers = 0.76403 || Elapsed time = 3237.98
